id,class
14205719286,3
14205721802,5
14205735458,5
14205746126,5
14205747055,5
14205764575,5
14205770057,5
14205773166,7
14205773168,7
14205773169,7
14205773171,7
14205773172,7
14205773175,7
14205773177,7
14205774938,7
14205774942,7
14205774945,7
14205778692,7
14205778693,7
14205781165,7
14205975852,5
14205975859,5
14205975867,5
14205998127,3
14206061593,5
14206064991,5
14206415990,5
14206424521,5
14206445280,7
14206445282,7
14206463985,5
14206463987,5
14206463989,5
14206463990,5
14206463991,5
14206479650,5
14206479651,5
14206479656,5
14207478700,5
14207494350,5
14207494357,5
14207500256,5
14207663800,5
14208698794,5
14208971148,5
14208971150,5
14208971152,5
14208971154,5
14209128563,5
14209129650,5
14209247066,2
14209347311,2
14209443949,5
14209450685,3
14209452110,3
14209562989,7
14209562991,7
14209562993,7
14209562994,7
14209562995,7
14209563013,7
14209575950,7
14209621584,5
14209623316,7
14209629689,5
14209632576,5
14209637878,5
14209637880,5
14209726111,5
14209817121,5
14209941293,5
14209949427,5
14210221530,3
14210221534,7
14210221548,7
14210221550,3
14210221551,7
14210221553,7
14210221564,3
14210221566,3
14210389510,5
14210646574,5
14210646581,5
14215354720,5
14215630618,5
14215634461,5
14216371722,5
14217121952,7
14217287734,5
14217287736,5
14217343821,5
14217522642,5
14218401362,5
14218451807,5
14218611391,5
14218818478,5
14219459812,5
14219523393,5
14219523410,5
14219535525,5
14219536396,5
14219614336,7
14219614342,7
14219614355,7
14219674316,5
14219674319,5
14219675819,5
14219696716,7
14219696718,3
14219696723,7
14220339639,5
14220339640,5
14220341310,5
14220341317,5
14220345901,7
14220436447,7
14220501909,3
14220501915,7
14220501917,7
14220501924,3
14220501933,7
14220501940,7
14220501941,7
14220501944,7
14220552174,5
14220607547,7
14220623128,5
14221070946,5
14221610416,5
14221993797,5
14221995207,5
14221995579,5
14222972025,5
14223013452,6
14223136838,5
14223136844,7
14223149181,5
14223149182,5
14223224540,7
14223224543,7
14223278159,5
14223404491,5
14223404495,5
14223404496,5
14223413726,5
14223414076,5
14223429245,0
14223429501,5
14223433936,7
14223433937,3
14223433939,7
14223433941,3
14223433943,7
14223433945,7
14223433946,7
14223433951,7
14223433954,7
14223433961,3
14223433966,3
14223433968,7
14223936808,7
14223936810,3
14223936816,7
14223936817,7
14223936818,7
14223936819,7
14224490960,5
14224490961,5
14224490973,5
14224490989,5
14224492903,5
14224492912,5
14225060266,7
14225236299,3
14225413284,3
14225413286,5
14225413288,5
14225777857,5
14226021588,7
14227779865,5
14228002130,5
14228011712,5
14228122694,5
14228122695,5
14228123543,5
14228128947,5
14228128948,5
14228210579,7
14228396615,3
14228396617,7
14228400795,3
14228403751,3
14228453460,5
14228456968,5
14228655426,5
14228655427,3
14228655428,5
14228656990,3
14228769721,5
14228769723,5
14228769729,3
14228769731,5
14229631816,5
14229787166,5
14230187903,4
14230187908,4
14230406478,7
14230626594,5
14230742113,5
14231602698,5
14231602701,5
14231609285,3
14232010572,5
14232197546,5
14232427874,5
14232427876,5
14232502511,7
14232577464,5
14232577465,5
14232577466,5
14232577467,5
14232577468,5
14232577474,5
14232602472,5
14232602473,5
14232663760,5
14232663790,5
14232663791,5
14232663792,5
14232663795,5
14232670326,5
14232879288,3
14232889713,3
14233028806,5
14233262103,5
14233468728,5
14233498715,7
14233498788,5
14233613322,3
14234158664,5
14234158676,5
14234447376,5
14234948045,5
14235340161,5
14235413301,5
14235413303,5
14235775298,5
14235951647,5
14236062121,3
14236809099,5
14237132082,3
14237132096,3
14237132100,7
14237132102,7
14237132104,7
14237132111,7
14237132112,3
14237132113,3
14237132114,3
14237132116,7
14237132137,7
14237132143,7
14237132150,7
14237695960,3
14238684644,5
14238684646,7
14238684652,7
14240093534,5
14240394892,5
14240397745,5
14240804363,4
14242423396,3
14242423401,5
14242423403,5
14242554453,3
14242831572,7
14244111839,2
14244406114,5
14244527953,5
14244636698,5
14244796006,5
14245258570,5
14245258572,5
14245258573,5
14245258575,5
14245264419,5
14245265711,7
14245372873,5
14245422087,5
14245634729,5
14246095075,3
14246106892,3
14246685147,2
14246974244,5
14248179346,5
14249095487,7
14249207917,5
14249660723,5
14251450327,7
14252967190,7
14252967219,7
14252967245,7
14253135024,5
14253136098,5
14254652634,5
14254652640,5
14255289116,5
14255289121,5
14255289124,5
14255289126,5
14255289132,5
14255289137,5
14255289138,5
14255289148,5
14255289156,5
14255289159,5
14255289169,5
14255289184,5
14255289186,5
14255289187,5
14255289629,5
14255322126,5
14255322128,5
14255682031,5
14255754931,5
14255891594,5
14255891599,5
14255891618,5
14255891769,5
14255994218,5
14255994221,5
14255994222,5
14256538206,5
14256538222,5
14256670595,5
14256670615,5
14256670623,5
14257057219,5
14257554658,7
14257554694,5
14257554698,5
14257554701,5
14257587844,7
14257587846,7
14257587851,7
14257587852,7
14257743877,5
14257743902,5
14258325373,7
14258325376,3
14258332702,4
14258412035,7
14258421122,5
14258421162,5
14258430318,4
14258593550,7
14258606116,7
14258608214,5
14258612313,3
14258736829,5
14259578104,7
14260760023,0
14260760033,5
14261065151,7
14261065161,7
14261065162,7
14261065163,5
14261065168,7
14261065171,5
14261065178,7
14261065188,7
14261065197,5
14261065199,7
14262862734,5
14263221229,7
14263310022,5
14263310027,5
14263310048,5
14263310062,5
14263472314,5
14263472319,7
14263472321,3
14263472332,7
14263472424,7
14263743436,5
14264395515,5
14264414483,3
14264414484,3
14264462704,5
14264462789,5
14264462793,5
14264560621,7
14264560622,7
14264560629,7
14264560636,3
14265235842,7
14265787727,5
14265793980,5
14266127118,5
14266224837,5
14266224840,5
14266353055,3
14266353062,5
14266353304,7
14266353306,5
14266353320,5
14266353767,3
14266353772,5
14266617559,7
14267598575,5
14270489672,5
14270489674,5
14270489681,5
14270492281,5
14270495913,7
14272209578,5
14273636121,5
14276145791,16
14279960240,5
14280421195,5
14286007536,5
14290096912,5
14290097229,5
14290393395,7
14290393397,7
14290393399,7
14290393402,7
14290473996,5
14290473997,5
14290696407,5
14291481832,5
14292229793,5
14292229804,3
14292425055,2
14294351176,3
14295324042,5
14295407281,3
14295407286,3
14295407301,3
14296167512,5
14296167514,5
14296724404,3
14296724426,3
14296724485,5
14296724491,3
14296724494,3
14296724520,5
14296724526,3
14296724565,5
14296724575,5
14296724585,5
14296724954,5
14297494140,5
14297494329,5
14297892919,7
14297892920,7
14297892922,5
14297892924,5
14297892925,5
14297892926,5
14297892950,7
14297892952,3
14297892956,5
14297892957,5
14297892958,5
14297892962,5
14298129049,7
14299215662,5
14299215686,5
14299215691,7
14299215697,3
14299215703,5
14299215716,5
14299215741,5
14299215760,5
14299215791,5
14299215799,3
14299215804,5
14299215807,3
14299215835,7
14299581550,5
14299581551,5
14299581560,5
14299581561,5
14300687092,5
14300687138,5
14300687141,5
14300687149,5
14300687155,5
14300687166,5
14300687171,5
14300687172,5
14300687221,5
14300687222,5
14300687224,7
14300687233,7
14300687251,7
14300687257,5
14300687572,7
14300819270,5
14302152418,7
14302152419,5
14302152421,5
14302152493,7
14302152494,7
14302152496,5
14302152519,7
14302152522,5
14302152523,5
14302152530,7
14302152534,5
14302152639,7
14302152648,5
14302152687,7
14302152690,5
14302152693,7
14302152792,7
14302152797,5
14302152800,5
14302152820,5
14302152822,5
14302152824,7
14302152858,5
14302152860,7
14302152877,5
14302152882,7
14302152911,5
14302152928,7
14302152929,5
14302152930,7
14302152936,7
14302152975,5
14302153768,4
14302740030,7
14309471254,5
14309471256,5
14311634903,5
14312192576,5
14312192577,5
14312192658,5
14312192663,5
14312369111,5
14312376049,5
14313398050,7
14313793540,5
14314071110,5
14314071112,4
14314071115,5
14314923932,4
14315449612,5
14315897143,5
14315897424,4
14316843178,5
14316843283,3
14316843364,5
14316857991,0
14317637344,5
14320877121,4
14320984007,5
14320984017,5
14320984024,5
14320984029,5
14320984040,5
14320984048,5
14320984080,5
14321778490,5
14321778544,5
14322680385,5
14322680386,5
14322839574,5
14323076639,5
14323624092,5
14323633636,7
14323745050,5
14323745480,7
14324379859,5
14330012264,5
14333968084,5
14343405532,0
14343471180,7
14346549943,5
14347116245,5
14350159288,5
14350159289,5
14350309020,5
14350310469,5
14351211303,5
14353565795,5
14353586828,5
14353601783,5
14353911463,4
14355131069,7
14355131112,7
14355294257,7
14356690393,7
14360094240,5
14367244816,5
14367403247,7
14370404927,5
14371457453,5
14371463037,2
14372200481,5
14372206133,5
14372426407,5
14374639054,5
14374692035,7
14375639786,5
14375665074,5
14375753538,5
14375758629,5
14375790728,5
14376131215,5
14376194542,5
14376323974,0
14377299961,7
14377709914,7
14377721563,5
14377724074,5
14377732320,5
14378149222,5
14378155188,5
14378245419,5
14378245422,5
14378245900,5
14378246024,5
14378248212,5
14378248248,5
14378311532,5
14378312330,5
14378313052,5
14378314670,5
14378317697,5
14378320939,5
14378323475,5
14378324107,5
14378324479,5
14378327778,5
14378327909,5
14378328421,5
14378328745,5
14378331082,5
14378405316,5
14378406362,5
14378407188,5
14378515338,5
14378516009,5
14378519284,5
14378705650,5
14378708485,5
14378927729,5
14378931958,5
14378932888,5
14379742386,5
14379747046,5
14379747963,5
14380952419,7
14381895082,5
14381932460,5
14383267246,7
14383277044,2
14383421456,5
14383433017,7
14383438107,5
14384656385,3
14384975986,5
14384976135,5
14384976981,5
14385124845,3
14385132812,7
14385132824,7
14385133352,7
14385133634,7
14385245079,7
14385247386,7
14386747701,3
14386777993,5
14386779171,5
14386780290,5
14386780597,5
14386961850,5
14386965379,5
14386966962,5
14387689734,5
14388985909,7
14388994089,5
14388998005,3
14389001549,7
14389183422,7
14389210514,5
14389216898,5
14389372948,7
14389705167,5
14390166372,3
14391193938,5
14391484853,5
14391485109,5
14391486739,5
14391486895,5
14391486922,5
14391895591,5
14392192459,5
14394763421,5
14397790071,5
14397970421,5
14399008620,5
14399358182,2
14399409344,5
14400583927,7
14401333977,3
14402155996,5
14405091579,6
14405299550,6
14406461489,5
14406461490,5
14406935514,7
14411043636,5
14411044959,7
14411045767,7
14411047438,7
14411048856,7
14415939270,7
14419826271,5
14419826294,5
14423575201,3
14424324656,5
14424524659,5
14424525451,5
14424525673,5
14425929710,5
14426586488,5
14426586857,5
14427000955,7
14427002595,7
14427345053,5
14427345063,5
14428378500,5
14428378913,2
14428489735,5
14428685038,5
14428685718,5
14428685719,5
14428687495,5
14428687574,5
14428698430,3
14428700279,7
14428700931,3
14428709383,7
14428754804,5
14429080433,5
14429423442,5
14429427351,5
14429427464,5
14429429709,5
14429429711,5
14429439264,5
14429450343,5
14429454263,5
14429454698,5
14429704985,5
14429704986,5
14429707941,5
14429707944,5
14429792872,5
14429898119,3
14430029346,5
14430070248,5
14431917173,4
14432747381,5
14432754454,5
14434324280,5
14435163072,5
14435174798,5
14435176883,5
14435190887,5
14435594795,7
14435599860,5
14435599866,5
14435840159,5
14435911067,5
14435911911,5
14435912004,5
14435912088,5
14435912443,5
14435912752,5
14435913255,5
14436498853,5
14437242025,5
14439749187,5
14440033059,5
14440352596,5
14440486083,5
14440488239,5
14440488240,5
14440488720,5
14440957226,5
14441456803,5
14441457099,5
14441607139,5
14441613071,5
14442003067,5
14442446654,5
14442607424,5
14442873025,5
14443026206,5
14443028653,5
14443028982,5
14443149064,6
14443383063,5
14443384535,5
14443385093,5
14443386119,7
14443386793,7
14443393592,7
14443917292,7
14444000265,5
14444184236,5
14444184237,5
14444184238,5
14444184240,5
14444184242,5
14444187646,5
14444189506,7
14444195774,5
14444231262,7
14444235646,7
14444239997,5
14444918746,5
14444920009,5
14444920130,5
14444920247,5
14445060931,5
14445063735,5
14445158078,5
14445160347,5
14445160778,5
14445163991,5
14445164061,5
14445165739,5
14445166822,5
14445167281,5
14445167391,5
14445283864,5
14445284472,5
14445286324,5
14445287762,5
14445287841,7
14445289909,5
14445294051,5
14445295171,5
14445907771,5
14446470950,5
14446470951,5
14446637786,5
14446637787,5
14446637788,5
14446637789,5
14446652493,5
14446652494,5
14446652500,5
14446652501,5
14446652502,5
14446652503,5
14446652505,5
14446652506,5
14446656779,5
14446656781,5
14446656782,5
14446656794,5
14446662670,5
14446662672,5
14446662680,5
14446662688,5
14446669578,5
14446670306,5
14446677366,5
14446707478,5
14446707490,5
14446707493,5
14446707496,5
14446719401,5
14446719405,5
14446719406,5
14446719407,5
14446719408,5
14446719410,5
14446719413,5
14446719414,5
14446719415,5
14446719416,5
14446719417,5
14446719418,5
14446719422,5
14446722486,5
14446824789,5
14447026409,5
14447026411,5
14447026413,5
14447033475,5
14447041330,5
14447048991,5
14447156973,5
14447156976,5
14447275094,5
14447275097,5
14447275099,5
14447275104,5
14447283280,5
14447439610,5
14447439611,5
14447439612,5
14447717674,5
14447844696,5
14447844700,5
14447844701,5
14447844708,5
14447849899,5
14447856652,5
14447856658,5
14447905244,5
14447905246,5
14447905247,5
14447905264,5
14447905268,5
14447909511,5
14447909512,5
14447991494,5
14448012659,5
14448028865,5
14448028873,5
14448028874,5
14448028876,5
14448041635,5
14448047567,5
14448196962,5
14448196972,5
14448211104,5
14448211116,5
14448220574,5
14448220579,5
14448220581,5
14448220595,5
14448220598,5
14448220602,5
14448220604,5
14448220613,7
14448220617,5
14448220624,5
14448226441,5
14448227027,5
14448227044,5
14448228062,5
14448228064,5
14448228066,5
14448228067,5
14448229604,5
14448229611,5
14448230949,5
14448230955,5
14448233301,5
14448233303,5
14448233310,5
14448234772,5
14448245865,5
14448414612,5
14448444831,5
14448471352,5
14448471353,5
14448476455,5
14448485600,5
14448591104,5
14448592743,5
14448598528,5
14448598530,5
14448598547,5
14448598558,5
14448601703,5
14448792780,5
14448799878,5
14448892360,5
14448892361,5
14448894353,5
14448894356,5
14448900876,5
14448900877,5
14448900890,5
14448900891,5
14448900893,5
14448900894,5
14448900905,7
14449018764,5
14449018768,5
14449018771,5
14449018773,5
14449018775,5
14449018776,5
14449018777,5
14449018780,5
14449018782,5
14449018783,5
14449018784,5
14449018785,5
14449020280,5
14449020285,5
14449020286,5
14449020288,5
14449020289,5
14449020290,5
14449020292,5
14449020294,5
14449020298,5
14449020410,5
14449022144,5
14449022147,5
14449022152,5
14449022155,5
14449022156,5
14449022157,5
14449022158,5
14449022163,5
14449022164,5
14449022168,5
14449022170,5
14449386502,7
14449416404,5
14449416405,5
14449416406,5
14449418165,5
14449674245,5
14449804049,5
14449876374,5
14449876407,5
14449876417,5
14449876434,5
14449876449,5
14449876453,5
14449876470,5
14449876481,5
14449876501,5
14449876509,5
14449879622,5
14449879624,5
14449879625,5
14450039379,5
14450102865,7
14450173538,5
14450176346,5
14450184853,5
14450186763,7
14451718495,5
14452701576,7
14454129803,0
14454290459,5
14454314580,7
14454314583,5
14454314584,7
14454425870,5
14454431397,7
14454436412,5
14454439645,5
14454447499,5
14454447500,5
14454447656,5
14454447698,5
14454448739,5
14454449184,5
14454449821,5
14454449881,5
14454450099,5
14454450431,5
14454450484,5
14454478087,5
14454479215,5
14454480358,5
14454484236,5
14454489141,5
14454500958,5
14454522747,5
14454525740,5
14454529826,2
14454530542,2
14454608352,5
14454608470,5
14454609740,5
14454609913,5
14454610043,5
14454610442,5
14454610996,5
14454610999,5
14454611472,5
14454611819,5
14454612822,5
14454613259,5
14454614158,5
14454892172,5
14454892450,5
14454892913,5
14455237515,3
14455888066,3
14455889207,5
14455889685,2
14455890336,2
14455891467,5
14455891532,5
14456014939,5
14456073755,5
14456075207,5
14456882576,5
14457080549,5
14457080550,5
14457582592,5
14457599143,5
14457600116,5
14457617776,5
14457620214,5
14457620215,5
14457620217,5
14457620488,5
14457620489,5
14457621365,5
14457631100,3
14457644248,5
14457644694,5
14457644695,5
14457657421,7
14457660753,7
14457660759,7
14457660859,7
14457666552,7
14458075785,5
14458075786,5
14458075787,5
14458267776,7
14458313778,5
14458503660,5
14458505906,5
14459380681,5
14460267662,5
14460267721,5
14462893383,5
14462893581,5
14462893582,5
14462957501,5
14463037865,5
14463038005,5
14464288562,2
14464347197,5
14464488409,5
14465325660,6
14465817253,5
14465818254,5
14465818896,5
14465818948,5
14466109259,5
14466861748,5
14471313085,5
14471342333,5
14471344542,5
14471345205,5
14477151998,5
14480272752,5
14484134111,4
14486763372,5
14486920821,5
14488793569,2
14492138103,3
14492141164,3
14492174220,5
14492174228,5
14492971065,7
14492971069,5
14493459938,5
14493463422,5
14493464240,5
14493464559,5
14493731478,5
14493803960,5
14494244468,5
14494460863,5
14495792642,5
14495806643,5
14495820271,5
14496170719,7
14496328470,7
14496328611,7
14496328714,7
14496328772,7
14496329416,7
14496330081,7
14496332922,7
14496333026,7
14496604959,5
14497044945,5
14498524491,7
14501108194,7
14501109545,7
14501109546,7
14501109547,7
14501110082,7
14501110083,7
14501110085,7
14501110345,7
14501110455,7
14501111190,7
14501111191,7
14501113166,7
14501113167,7
14501113169,7
14501113171,7
14501113172,7
14501113173,7
14501113686,7
14501113687,7
14501414020,5
14501414835,5
14502103007,7
14502899708,5
14503334028,5
14503339812,5
14503339813,5
14503519865,5
14504559067,3
14505443185,5
14505924949,5
14506214889,7
14507949985,5
14507950308,5
14507951454,5
14507974630,5
14509022122,5
14509534513,5
14509534518,5
14509545983,5
14509583033,5
14509593710,5
14510510212,2
14512206146,7
14512206151,7
14514930610,5
14517838090,5
14520703146,4
14520703952,5
14522810431,5
14523123122,4
14523260405,5
14523260667,5
14524443580,7
14524443581,7
14524536667,5
14524787992,4
14525066749,4
14525161844,5
14525654594,5
14525740816,4
14527769478,5
14528330545,5
14528359388,5
14528433340,5
14528532042,5
14529104003,5
14529142508,4
14529285220,5
14529285222,4
14529338193,4
14529602750,5
14531017970,4
14531043678,5
14533551569,5
14533592898,7
14533922512,7
14536534898,4
14536534907,4
14536534912,4
14536536849,4
14536536852,4
14537711372,3
14538551225,5
14539674808,5
14540211690,7
14540211691,6
14540211692,6
14545142383,4
14549690471,7
14549927543,5
14549927570,5
14550604028,4
14550668755,5
14550668756,7
14551018835,5
14551018837,5
14551018844,5
14551018854,5
14552353100,5
14552490443,7
14556975797,7
14558213158,5
14558229544,3
14558435649,5
14558435650,5
14558663159,4
14559619648,7
14559619649,7
14559619948,7
14559622280,7
14559622282,7
14559622283,7
14559622284,7
14565580960,5
14565580961,5
14566553201,5
14566618098,5
14567863688,5
14569807970,5
14569807971,5
14570476116,0
14572226408,7
14572227998,7
14572229549,7
14572230392,7
14576549340,5
14578116883,7
14581679805,5
14582532374,5
14583365495,7
14583428108,5
14584409844,5
14584417024,5
14584417719,5
14584559832,5
14584589623,5
14585742619,7
14589018750,3
14589295296,7
14589356719,5
14591934057,5
14598449823,3
14602890155,7
14609084312,6
14609084313,6
14609084314,6
14609084315,6
14609084321,6
14609084322,6
14609129172,6
14609135744,7
14616545816,5
14616557079,4
14616574167,5
14616850305,5
14616857436,5
14616857437,7
14617550267,5
14617550268,5
14617884061,5
14617884079,5
14617884081,5
14617884084,5
14617884087,5
14617884092,5
14617884094,5
14617884107,5
14617884129,5
14618041169,7
14618047727,7
14618047730,7
14618047732,7
14618047734,7
14618047740,7
14618047742,7
14618049264,3
14618159287,5
14618172564,7
14618172567,7
14618172570,7
14618172571,7
14618172573,7
14618193076,2
14618193077,2
14618321317,7
14618321322,5
14618321323,5
14618321325,7
14618322401,7
14618322405,7
14619093077,5
14619093114,5
14619408325,5
14619430788,5
14619430822,5
14619430823,5
14619626560,7
14619637890,7
14619637896,7
14619637898,7
14619637900,7
14619637902,7
14619642338,7
14620534505,7
14620534513,5
14620540212,7
14620770187,5
14620770189,7
14620770193,5
14620770194,4
14620770197,5
14620779244,7
14620785210,7
14620842861,7
14620848927,5
14620848930,7
14620848931,7
14621369258,5
14621369259,5
14621375229,7
14621375240,7
14621375242,7
14621378049,5
14621389521,5
14621391490,7
14621525424,7
14621525425,7
14621525426,7
14621525427,7
14621525429,7
14621525430,7
14621525431,7
14621525432,7
14621636612,0
14621878453,7
14623574560,7
14623574563,5
14623574564,5
14623574572,5
14623574577,7
14623574582,7
14623574583,7
14623574586,5
14623574587,5
14623574592,5
14623575896,5
14623575897,7
14623693955,5
14623694832,5
14623697443,7
14623697446,7
14623701039,5
14623889389,5
14623889390,5
14623889391,5
14623891768,5
14623891769,5
14623891770,5
14623916284,5
14623963344,5
14624032417,5
14624032424,5
14624032427,5
14624032466,5
14624066816,5
14624125171,5
14625198954,5
14625737797,5
14625737802,7
14626217515,7
14626217518,7
14626217520,7
14626217522,7
14626217524,7
14628271451,5
14632058506,5
14632722973,5
14632722983,5
14633631271,5
14633848225,4
14633848226,4
14633848227,4
14637028999,5
14645195657,7
14653678886,5
14654985752,7
14654985753,7
14654985754,7
14658140797,7
14658155189,5
14658726225,5
14658726227,5
14658986036,5
14658987935,5
14658988174,5
14659070825,7
14659646491,5
14659646494,5
14659687420,5
14659687421,5
14659689197,5
14659689206,5
14659695744,5
14659695745,5
14660422595,4
14660422596,5
14660422599,3
14660423095,5
14660698885,5
14667419655,7
14669121629,5
14669121631,5
14669121639,5
14669121643,5
14669121647,5
14669121654,5
14669127659,5
14669127660,5
14669178657,5
14669996166,5
14672504421,3
14672811976,5
14673915951,3
14675794730,5
14677230573,5
14677230576,5
14677640502,5
14683538542,5
14686237648,7
14686237652,7
14686301286,7
14686306887,7
14686306891,7
14686535746,5
14686667066,5
14686891913,5
14686891926,5
14687110831,5
14687381187,5
14687389191,5
14687395952,5
14687585004,5
14687620950,5
14687742614,5
14687742616,5
14687742699,5
14687805207,5
14687842337,7
14687925575,5
14687925576,5
14687925577,5
14687925578,5
14687983874,5
14687987930,5
14687988023,5
14688030728,5
14688030732,5
14688030743,5
14689383149,5
14689383153,5
14689399659,5
14689545012,5
14689547383,5
14689547386,5
14689548205,5
14689548207,5
14690092611,7
14690483259,5
14690502418,5
14690502422,5
14690502433,5
14690847776,5
14690847777,5
14690847779,5
14690847780,5
14690848672,5
14690848678,5
14690979191,5
14690979192,5
14690981557,5
14690982829,5
14690982831,5
14690982832,5
14690982833,5
14690982834,5
14690988004,5
14690988005,5
14690988006,5
14690988007,5
14690988008,5
14690988009,5
14691010397,5
14691010398,5
14691010399,5
14691010400,5
14691010401,5
14691011483,5
14691012442,5
14691126986,5
14691142407,5
14691216456,5
14691243857,5
14691262075,5
14691262077,5
14691567393,5
14691574326,5
14691578636,4
14691710657,5
14691710685,5
14692196375,5
14692201352,5
14692227750,5
14692260154,5
14692260156,5
14692260160,5
14692260161,5
14692260162,5
14692260164,5
14692260172,5
14692260173,5
14692384157,5
14692384179,5
14692412251,5
14692421700,5
14692427051,5
14692662857,7
14692662859,7
14692662862,7
14692662864,7
14692662870,7
14692666361,7
14692666362,7
14692705369,5
14692722898,4
14692737699,5
14692810688,5
14692810716,5
14692899777,7
14693077269,5
14693737390,3
14693737391,3
14694003397,5
14694642290,5
14695551938,5
14695841984,3
14695844317,5
14695857057,5
14695857064,5
14695922361,7
14695922377,7
14695922380,7
14696147051,0
14696148503,4
14696148516,5
14696281457,5
14696282402,5
14696401977,5
14696401989,5
14697153436,4
14697992466,5
14698276007,5
14698683062,6
14698813474,5
14699202993,5
14700342420,5
14700770822,5
14706099959,5
14707823918,5
14707823920,5
14707823946,5
14709674355,3
14711362855,5
14711362856,5
14711363253,5
14712275403,0
14713446271,5
14713448850,5
14713448851,5
14715072573,7
14715072574,7
14715442364,5
14719096852,7
14722089713,6
14722259930,5
14722259931,5
14722259932,5
14722259934,5
14722666257,7
14722666258,7
14722685063,4
14722694776,7
14722700753,7
14722711554,5
14722893746,5
14723231735,3
14724519258,4
14724519259,4
14724519260,4
14725133208,5
14729774078,5
14729961048,5
14730234361,5
14731155137,3
14734877108,5
14735085376,5
14735458792,7
14735458793,7
14735458794,7
14736468552,7
14736549816,6
14736549817,6
14738796811,5
14740631579,5
14740631587,5
14740631589,5
14742089946,5
14742390924,5
14742612478,5
14742612479,5
14742612480,5
14743185469,5
14743560408,5
14743560430,7
14743560431,7
14743560435,7
14743589723,5
14743624318,5
14743624337,5
14743624341,5
14743624346,5
14743624356,5
14744313575,5
14744514808,7
14744514812,7
14744514813,3
14744514820,7
14744514821,7
14744514823,7
14744514824,7
14744593752,7
14744593753,7
14744593754,7
14744593755,7
14744593761,7
14744692767,7
14744810297,7
14744810300,7
14746211144,7
14746293917,7
14746293919,7
14746293920,7
14746327102,7
14746388509,7
14746403416,7
14746403418,7
14746405428,7
14747218834,7
14747285370,5
14749193583,7
14749193584,7
14749656009,7
14749656013,7
14749661912,7
14749963987,7
14750093887,7
14750227711,5
14750340809,5
14750369129,5
14750369139,5
14750652523,7
14750671362,7
14751511765,7
14751511768,7
14751511782,7
14752168469,7
14752904321,7
14752913260,7
14752926189,7
14752929120,3
14752942014,7
14753630439,7
14753633445,7
14754002052,3
14755681256,5
14755681257,5
14755681259,5
14755681260,5
14755681261,5
14755681262,5
14755681263,5
14755681265,5
14755681266,5
14755681267,5
14755681268,5
14755681269,5
14755681271,5
14755681272,5
14755681273,5
14755681274,5
14755681275,5
14755681276,5
14755681277,5
14755681278,5
14755681279,5
14755681280,5
14755681281,5
14755681282,5
14755681283,5
14755681284,5
14755681285,5
14755681286,5
14755681288,5
14755681289,5
14755681290,5
14755681291,5
14755681292,5
14755681293,5
14755681294,5
14755685253,5
14755685254,5
14755685255,5
14755685256,5
14755685257,5
14755685258,5
14755685259,5
14755685260,5
14755685261,5
14755685266,5
14755685276,5
14755689433,5
14755689441,5
14755689442,7
14755689444,7
14755689445,7
14755689446,5
14755689447,5
14755689448,7
14755689449,5
14756672129,7
14756672131,5
14756672132,5
14756672133,5
14756672134,5
14756672136,5
14756672137,7
14756672138,7
14756672140,5
14756672141,5
14756672142,5
14756672143,5
14756672144,7
14756672145,5
14756672146,5
14756672148,7
14756672150,7
14756672151,5
14756672152,5
14756672153,7
14756672154,5
14756672159,7
14756672161,7
14756672174,7
14756672176,7
14756672177,7
14756672179,7
14756672181,7
14756672182,7
14756672189,5
14756672190,7
14756672191,5
14756672192,7
14756672193,5
14756672202,7
14756672206,7
14756672207,7
14756672208,5
14756672209,5
14756672212,7
14756672215,7
14756672216,5
14756672221,7
14756672222,7
14756672224,7
14756672231,5
14756672232,7
14756672234,7
14756672239,7
14756672240,5
14756672241,5
14756672243,5
14756672245,5
14756672246,5
14756672247,5
14756672248,5
14756672249,5
14756672250,5
14756672251,5
14756672252,5
14756672253,7
14756672254,5
14756672255,5
14756672256,7
14756672257,7
14756672258,7
14757325693,5
14757677513,5
14757677514,5
14757677515,5
14757677516,5
14757677517,5
14757677518,5
14757677541,5
14757857063,5
14758340734,5
14758340735,5
14758340738,5
14758340741,5
14758340743,5
14758340744,5
14758340745,5
14758340746,5
14758340747,5
14758340748,5
14758340749,5
14758340751,5
14758340753,5
14758340755,5
14758340756,5
14758340761,5
14758340762,5
14758340766,5
14758340769,5
14758340770,5
14758340771,5
14758340775,5
14758340778,5
14758342029,5
14758342031,5
14758342032,5
14758342033,7
14758342037,5
14758342038,5
14758342039,5
14758342040,5
14758347435,5
14758347438,5
14758347439,5
14758347441,5
14758347443,5
14758360368,5
14758360369,5
14758360373,5
14758445168,5
14758451463,5
14758599849,5
14758720820,5
14758811193,5
14759115569,5
14759115570,5
14759115571,5
14759115573,5
14759115574,5
14759115586,5
14759115587,5
14759115589,5
14759115590,5
14759115592,5
14759115593,5
14759115605,5
14759115606,5
14759115607,7
14759115608,5
14759115609,5
14759115610,5
14759115611,5
14760019479,6
14760643717,5
14760643718,5
14760643719,5
14760643720,5
14760643721,5
14760643722,5
14760643723,5
14760643724,5
14760643725,5
14760643726,5
14760643729,5
14760643730,5
14760643731,5
14760643732,5
14760643733,5
14760648540,5
14760648541,5
14760648542,5
14760648544,5
14760648546,5
14760648547,5
14760648548,5
14760648549,5
14760885813,1
14760890524,5
14760890526,5
14760890527,5
14760890528,5
14760890532,5
14760890533,5
